"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Orthoptera"	55	7	"calibrated"	"sum"	2	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	56	7	"calibrated"	"sum"	3	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	57	7	"calibrated"	"sum"	4	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	58	7	"calibrated"	"sum"	5	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	59	7	"calibrated"	"sum"	6	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	60	7	"calibrated"	"sum"	7	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	61	7	"calibrated"	"sum"	8	1019	918	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	62	7	"calibrated"	"sum"	9	1019	919	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	63	7	"calibrated"	"sum"	10	1019	919	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	64	8	"calibrated"	"sum"	2	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	65	8	"calibrated"	"sum"	3	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	66	8	"calibrated"	"sum"	4	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	67	8	"calibrated"	"sum"	5	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	68	8	"calibrated"	"sum"	6	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	69	8	"calibrated"	"sum"	7	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	70	8	"calibrated"	"sum"	8	1019	918	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	71	8	"calibrated"	"sum"	9	1019	919	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	72	8	"calibrated"	"sum"	10	1019	919	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	73	9	"calibrated"	"sum"	2	1019	909	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	74	9	"calibrated"	"sum"	3	1019	909	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	75	9	"calibrated"	"sum"	4	1019	909	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	76	9	"calibrated"	"sum"	5	1019	909	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	77	9	"calibrated"	"sum"	6	1019	911	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	78	9	"calibrated"	"sum"	7	1019	911	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	79	9	"calibrated"	"sum"	8	1019	913	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	80	9	"calibrated"	"sum"	9	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	81	9	"calibrated"	"sum"	10	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	82	10	"calibrated"	"sum"	2	1019	910	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	83	10	"calibrated"	"sum"	3	1019	910	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	84	10	"calibrated"	"sum"	4	1019	910	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	85	10	"calibrated"	"sum"	5	1019	910	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	86	10	"calibrated"	"sum"	6	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	87	10	"calibrated"	"sum"	7	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	88	10	"calibrated"	"sum"	8	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	89	10	"calibrated"	"sum"	9	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	90	10	"calibrated"	"sum"	10	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	91	11	"calibrated"	"sum"	2	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	92	11	"calibrated"	"sum"	3	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	93	11	"calibrated"	"sum"	4	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	94	11	"calibrated"	"sum"	5	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	95	11	"calibrated"	"sum"	6	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	96	11	"calibrated"	"sum"	7	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	97	11	"calibrated"	"sum"	8	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	98	11	"calibrated"	"sum"	9	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	99	11	"calibrated"	"sum"	10	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	100	12	"calibrated"	"sum"	2	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	101	12	"calibrated"	"sum"	3	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	102	12	"calibrated"	"sum"	4	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	103	12	"calibrated"	"sum"	5	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	52	NA	0.0686922060766182	0.269230769230769	0.0703125
"Orthoptera"	104	12	"calibrated"	"sum"	6	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	105	12	"calibrated"	"sum"	7	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	106	12	"calibrated"	"sum"	8	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	107	12	"calibrated"	"sum"	9	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	108	12	"calibrated"	"sum"	10	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	109	1	"raw"	"max"	2	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	110	1	"raw"	"max"	3	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	111	1	"raw"	"max"	4	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	112	1	"raw"	"max"	5	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	113	1	"raw"	"max"	6	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	114	1	"raw"	"max"	7	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	115	1	"raw"	"max"	8	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	116	1	"raw"	"max"	9	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	117	1	"raw"	"max"	10	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	118	2	"raw"	"max"	2	1019	913	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	119	2	"raw"	"max"	3	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	120	2	"raw"	"max"	4	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	121	2	"raw"	"max"	5	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	122	2	"raw"	"max"	6	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	123	2	"raw"	"max"	7	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	124	2	"raw"	"max"	8	1019	918	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	125	2	"raw"	"max"	9	1019	918	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	126	2	"raw"	"max"	10	1019	918	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	127	3	"raw"	"max"	2	1019	910	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	128	3	"raw"	"max"	3	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	129	3	"raw"	"max"	4	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	130	3	"raw"	"max"	5	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	131	3	"raw"	"max"	6	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	132	3	"raw"	"max"	7	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	133	3	"raw"	"max"	8	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	134	3	"raw"	"max"	9	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	135	3	"raw"	"max"	10	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	136	4	"raw"	"max"	2	1019	909	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	51	NA	0.0673712021136063	0.269230769230769	0.0690104166666667
"Orthoptera"	137	4	"raw"	"max"	3	1019	911	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	138	4	"raw"	"max"	4	1019	913	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	139	4	"raw"	"max"	5	1019	913	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	140	4	"raw"	"max"	6	1019	913	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	141	4	"raw"	"max"	7	1019	913	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	142	4	"raw"	"max"	8	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	143	4	"raw"	"max"	9	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	144	4	"raw"	"max"	10	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	145	5	"raw"	"max"	2	1019	911	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	146	5	"raw"	"max"	3	1019	913	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	147	5	"raw"	"max"	4	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	148	5	"raw"	"max"	5	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	149	5	"raw"	"max"	6	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	150	5	"raw"	"max"	7	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	151	5	"raw"	"max"	8	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	152	5	"raw"	"max"	9	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	153	5	"raw"	"max"	10	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	154	6	"raw"	"max"	2	1019	910	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	51	NA	0.0673712021136063	0.269230769230769	0.0690104166666667
"Orthoptera"	155	6	"raw"	"max"	3	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	156	6	"raw"	"max"	4	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	157	6	"raw"	"max"	5	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	158	6	"raw"	"max"	6	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	159	6	"raw"	"max"	7	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	160	6	"raw"	"max"	8	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	161	6	"raw"	"max"	9	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	162	6	"raw"	"max"	10	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	50	NA	0.0660501981505945	0.269230769230769	0.0677083333333333
"Orthoptera"	163	7	"raw"	"max"	2	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	164	7	"raw"	"max"	3	1019	919	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	165	7	"raw"	"max"	4	1019	921	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	166	7	"raw"	"max"	5	1019	921	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	167	7	"raw"	"max"	6	1019	921	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	168	7	"raw"	"max"	7	1019	921	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	169	7	"raw"	"max"	8	1019	922	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	170	7	"raw"	"max"	9	1019	922	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	171	7	"raw"	"max"	10	1019	922	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	172	8	"raw"	"max"	2	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	173	8	"raw"	"max"	3	1019	919	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	174	8	"raw"	"max"	4	1019	921	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	175	8	"raw"	"max"	5	1019	921	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	176	8	"raw"	"max"	6	1019	921	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	177	8	"raw"	"max"	7	1019	921	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	178	8	"raw"	"max"	8	1019	922	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	179	8	"raw"	"max"	9	1019	922	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	180	8	"raw"	"max"	10	1019	922	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	181	9	"raw"	"max"	2	1019	912	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	182	9	"raw"	"max"	3	1019	914	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	183	9	"raw"	"max"	4	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	184	9	"raw"	"max"	5	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	185	9	"raw"	"max"	6	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	186	9	"raw"	"max"	7	1019	916	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	187	9	"raw"	"max"	8	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	188	9	"raw"	"max"	9	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	189	9	"raw"	"max"	10	1019	917	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
"Orthoptera"	190	10	"raw"	"max"	2	1019	913	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	49	NA	0.0647291941875826	0.269230769230769	0.06640625
"Orthoptera"	191	10	"raw"	"max"	3	1019	915	26	7	11	45	2	2	0.269230769230769	0.181818181818182	0	0	39	20	817	757	48	NA	0.0634081902245707	0.269230769230769	0.0651041666666667
