"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Strepsiptera"	103	12	"calibrated"	"sum"	5	8	0	7	0	0	0	0	NA
"Strepsiptera"	104	12	"calibrated"	"sum"	6	8	0	7	0	0	0	0	NA
"Strepsiptera"	105	12	"calibrated"	"sum"	7	8	0	7	0	0	0	0	NA
"Strepsiptera"	106	12	"calibrated"	"sum"	8	8	0	7	0	0	0	0	NA
"Strepsiptera"	107	12	"calibrated"	"sum"	9	8	0	7	0	0	0	0	NA
"Strepsiptera"	108	12	"calibrated"	"sum"	10	8	0	7	0	0	0	0	NA
"Siphonaptera"	1	1	"calibrated"	"sum"	2	13	1	3	0	0	0	0	NA
"Siphonaptera"	2	1	"calibrated"	"sum"	3	13	2	3	0	0	0	0	NA
"Siphonaptera"	3	1	"calibrated"	"sum"	4	13	2	3	0	0	0	0	NA
"Siphonaptera"	4	1	"calibrated"	"sum"	5	13	2	3	0	0	0	0	NA
"Siphonaptera"	5	1	"calibrated"	"sum"	6	13	2	3	0	0	0	0	NA
"Siphonaptera"	6	1	"calibrated"	"sum"	7	13	2	3	0	0	0	0	NA
"Siphonaptera"	7	1	"calibrated"	"sum"	8	13	2	3	0	0	0	0	NA
"Siphonaptera"	8	1	"calibrated"	"sum"	9	13	2	3	0	0	0	0	NA
"Siphonaptera"	9	1	"calibrated"	"sum"	10	13	2	3	0	0	0	0	NA
"Siphonaptera"	10	2	"calibrated"	"sum"	2	13	0	3	0	0	0	0	NA
"Siphonaptera"	11	2	"calibrated"	"sum"	3	13	1	3	0	0	0	0	NA
"Siphonaptera"	12	2	"calibrated"	"sum"	4	13	1	3	0	0	0	0	NA
"Siphonaptera"	13	2	"calibrated"	"sum"	5	13	1	3	0	0	0	0	NA
"Siphonaptera"	14	2	"calibrated"	"sum"	6	13	1	3	0	0	0	0	NA
"Siphonaptera"	15	2	"calibrated"	"sum"	7	13	1	3	0	0	0	0	NA
"Siphonaptera"	16	2	"calibrated"	"sum"	8	13	1	3	0	0	0	0	NA
"Siphonaptera"	17	2	"calibrated"	"sum"	9	13	1	3	0	0	0	0	NA
"Siphonaptera"	18	2	"calibrated"	"sum"	10	13	1	3	0	0	0	0	NA
"Siphonaptera"	19	3	"calibrated"	"sum"	2	13	1	3	0	0	0	0	NA
"Siphonaptera"	20	3	"calibrated"	"sum"	3	13	2	3	0	0	0	0	NA
"Siphonaptera"	21	3	"calibrated"	"sum"	4	13	2	3	0	0	0	0	NA
"Siphonaptera"	22	3	"calibrated"	"sum"	5	13	2	3	0	0	0	0	NA
"Siphonaptera"	23	3	"calibrated"	"sum"	6	13	2	3	0	0	0	0	NA
"Siphonaptera"	24	3	"calibrated"	"sum"	7	13	2	3	0	0	0	0	NA
"Siphonaptera"	25	3	"calibrated"	"sum"	8	13	2	3	0	0	0	0	NA
"Siphonaptera"	26	3	"calibrated"	"sum"	9	13	2	3	0	0	0	0	NA
"Siphonaptera"	27	3	"calibrated"	"sum"	10	13	2	3	0	0	0	0	NA
"Siphonaptera"	28	4	"calibrated"	"sum"	2	13	0	3	0	0	0	0	NA
"Siphonaptera"	29	4	"calibrated"	"sum"	3	13	1	3	0	0	0	0	NA
"Siphonaptera"	30	4	"calibrated"	"sum"	4	13	1	3	0	0	0	0	NA
"Siphonaptera"	31	4	"calibrated"	"sum"	5	13	1	3	0	0	0	0	NA
"Siphonaptera"	32	4	"calibrated"	"sum"	6	13	1	3	0	0	0	0	NA
"Siphonaptera"	33	4	"calibrated"	"sum"	7	13	1	3	0	0	0	0	NA
"Siphonaptera"	34	4	"calibrated"	"sum"	8	13	1	3	0	0	0	0	NA
"Siphonaptera"	35	4	"calibrated"	"sum"	9	13	1	3	0	0	0	0	NA
"Siphonaptera"	36	4	"calibrated"	"sum"	10	13	1	3	0	0	0	0	NA
"Siphonaptera"	37	5	"calibrated"	"sum"	2	13	1	3	0	0	0	0	NA
"Siphonaptera"	38	5	"calibrated"	"sum"	3	13	2	3	0	0	0	0	NA
"Siphonaptera"	39	5	"calibrated"	"sum"	4	13	2	3	0	0	0	0	NA
"Siphonaptera"	40	5	"calibrated"	"sum"	5	13	2	3	0	0	0	0	NA
"Siphonaptera"	41	5	"calibrated"	"sum"	6	13	2	3	0	0	0	0	NA
"Siphonaptera"	42	5	"calibrated"	"sum"	7	13	2	3	0	0	0	0	NA
"Siphonaptera"	43	5	"calibrated"	"sum"	8	13	2	3	0	0	0	0	NA
"Siphonaptera"	44	5	"calibrated"	"sum"	9	13	2	3	0	0	0	0	NA
"Siphonaptera"	45	5	"calibrated"	"sum"	10	13	2	3	0	0	0	0	NA
"Siphonaptera"	46	6	"calibrated"	"sum"	2	13	0	3	0	0	0	0	NA
"Siphonaptera"	47	6	"calibrated"	"sum"	3	13	1	3	0	0	0	0	NA
"Siphonaptera"	48	6	"calibrated"	"sum"	4	13	1	3	0	0	0	0	NA
"Siphonaptera"	49	6	"calibrated"	"sum"	5	13	1	3	0	0	0	0	NA
"Siphonaptera"	50	6	"calibrated"	"sum"	6	13	1	3	0	0	0	0	NA
"Siphonaptera"	51	6	"calibrated"	"sum"	7	13	1	3	0	0	0	0	NA
"Siphonaptera"	52	6	"calibrated"	"sum"	8	13	1	3	0	0	0	0	NA
"Siphonaptera"	53	6	"calibrated"	"sum"	9	13	1	3	0	0	0	0	NA
"Siphonaptera"	54	6	"calibrated"	"sum"	10	13	1	3	0	0	0	0	NA
"Siphonaptera"	55	7	"calibrated"	"sum"	2	13	1	3	0	0	0	0	NA
"Siphonaptera"	56	7	"calibrated"	"sum"	3	13	2	3	0	0	0	0	NA
"Siphonaptera"	57	7	"calibrated"	"sum"	4	13	2	3	0	0	0	0	NA
"Siphonaptera"	58	7	"calibrated"	"sum"	5	13	2	3	0	0	0	0	NA
"Siphonaptera"	59	7	"calibrated"	"sum"	6	13	2	3	0	0	0	0	NA
"Siphonaptera"	60	7	"calibrated"	"sum"	7	13	2	3	0	0	0	0	NA
"Siphonaptera"	61	7	"calibrated"	"sum"	8	13	2	3	0	0	0	0	NA
"Siphonaptera"	62	7	"calibrated"	"sum"	9	13	2	3	0	0	0	0	NA
"Siphonaptera"	63	7	"calibrated"	"sum"	10	13	2	3	0	0	0	0	NA
"Siphonaptera"	64	8	"calibrated"	"sum"	2	13	0	3	0	0	0	0	NA
"Siphonaptera"	65	8	"calibrated"	"sum"	3	13	1	3	0	0	0	0	NA
"Siphonaptera"	66	8	"calibrated"	"sum"	4	13	1	3	0	0	0	0	NA
"Siphonaptera"	67	8	"calibrated"	"sum"	5	13	1	3	0	0	0	0	NA
"Siphonaptera"	68	8	"calibrated"	"sum"	6	13	1	3	0	0	0	0	NA
"Siphonaptera"	69	8	"calibrated"	"sum"	7	13	1	3	0	0	0	0	NA
"Siphonaptera"	70	8	"calibrated"	"sum"	8	13	1	3	0	0	0	0	NA
"Siphonaptera"	71	8	"calibrated"	"sum"	9	13	1	3	0	0	0	0	NA
"Siphonaptera"	72	8	"calibrated"	"sum"	10	13	1	3	0	0	0	0	NA
"Siphonaptera"	73	9	"calibrated"	"sum"	2	13	1	3	0	0	0	0	NA
"Siphonaptera"	74	9	"calibrated"	"sum"	3	13	2	3	0	0	0	0	NA
"Siphonaptera"	75	9	"calibrated"	"sum"	4	13	2	3	0	0	0	0	NA
"Siphonaptera"	76	9	"calibrated"	"sum"	5	13	2	3	0	0	0	0	NA
"Siphonaptera"	77	9	"calibrated"	"sum"	6	13	2	3	0	0	0	0	NA
"Siphonaptera"	78	9	"calibrated"	"sum"	7	13	2	3	0	0	0	0	NA
"Siphonaptera"	79	9	"calibrated"	"sum"	8	13	2	3	0	0	0	0	NA
"Siphonaptera"	80	9	"calibrated"	"sum"	9	13	2	3	0	0	0	0	NA
"Siphonaptera"	81	9	"calibrated"	"sum"	10	13	2	3	0	0	0	0	NA
"Siphonaptera"	82	10	"calibrated"	"sum"	2	13	0	3	0	0	0	0	NA
"Siphonaptera"	83	10	"calibrated"	"sum"	3	13	1	3	0	0	0	0	NA
"Siphonaptera"	84	10	"calibrated"	"sum"	4	13	1	3	0	0	0	0	NA
"Siphonaptera"	85	10	"calibrated"	"sum"	5	13	1	3	0	0	0	0	NA
"Siphonaptera"	86	10	"calibrated"	"sum"	6	13	1	3	0	0	0	0	NA
"Siphonaptera"	87	10	"calibrated"	"sum"	7	13	1	3	0	0	0	0	NA
"Siphonaptera"	88	10	"calibrated"	"sum"	8	13	1	3	0	0	0	0	NA
"Siphonaptera"	89	10	"calibrated"	"sum"	9	13	1	3	0	0	0	0	NA
"Siphonaptera"	90	10	"calibrated"	"sum"	10	13	1	3	0	0	0	0	NA
"Siphonaptera"	91	11	"calibrated"	"sum"	2	13	1	3	0	0	0	0	NA
"Siphonaptera"	92	11	"calibrated"	"sum"	3	13	2	3	0	0	0	0	NA
"Siphonaptera"	93	11	"calibrated"	"sum"	4	13	2	3	0	0	0	0	NA
"Siphonaptera"	94	11	"calibrated"	"sum"	5	13	2	3	0	0	0	0	NA
"Siphonaptera"	95	11	"calibrated"	"sum"	6	13	2	3	0	0	0	0	NA
"Siphonaptera"	96	11	"calibrated"	"sum"	7	13	2	3	0	0	0	0	NA
"Siphonaptera"	97	11	"calibrated"	"sum"	8	13	2	3	0	0	0	0	NA
"Siphonaptera"	98	11	"calibrated"	"sum"	9	13	2	3	0	0	0	0	NA
"Siphonaptera"	99	11	"calibrated"	"sum"	10	13	2	3	0	0	0	0	NA
"Siphonaptera"	100	12	"calibrated"	"sum"	2	13	0	3	0	0	0	0	NA
"Siphonaptera"	101	12	"calibrated"	"sum"	3	13	1	3	0	0	0	0	NA
"Siphonaptera"	102	12	"calibrated"	"sum"	4	13	1	3	0	0	0	0	NA
"Siphonaptera"	103	12	"calibrated"	"sum"	5	13	1	3	0	0	0	0	NA
"Siphonaptera"	104	12	"calibrated"	"sum"	6	13	1	3	0	0	0	0	NA
"Siphonaptera"	105	12	"calibrated"	"sum"	7	13	1	3	0	0	0	0	NA
"Siphonaptera"	106	12	"calibrated"	"sum"	8	13	1	3	0	0	0	0	NA
"Siphonaptera"	107	12	"calibrated"	"sum"	9	13	1	3	0	0	0	0	NA
"Siphonaptera"	108	12	"calibrated"	"sum"	10	13	1	3	0	0	0	0	NA
"Zygentoma"	1	1	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	2	1	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	3	1	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	4	1	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	5	1	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	6	1	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	7	1	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	8	1	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	9	1	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	10	2	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	11	2	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	12	2	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	13	2	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	14	2	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	15	2	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	16	2	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	17	2	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	18	2	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	19	3	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	20	3	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	21	3	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	22	3	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	23	3	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	24	3	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	25	3	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	26	3	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	27	3	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	28	4	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	29	4	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	30	4	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	31	4	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	32	4	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	33	4	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	34	4	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	35	4	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	36	4	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	37	5	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	38	5	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	39	5	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	40	5	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	41	5	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	42	5	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	43	5	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	44	5	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	45	5	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	46	6	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	47	6	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	48	6	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	49	6	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	50	6	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	51	6	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	52	6	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	53	6	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	54	6	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	55	7	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	56	7	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	57	7	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	58	7	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	59	7	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	60	7	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	61	7	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	62	7	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	63	7	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	64	8	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	65	8	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	66	8	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	67	8	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	68	8	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	69	8	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	70	8	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	71	8	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	72	8	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	73	9	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	74	9	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	75	9	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	76	9	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	77	9	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	78	9	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	79	9	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	80	9	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	81	9	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	82	10	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	83	10	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	84	10	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	85	10	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	86	10	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	87	10	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	88	10	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	89	10	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	90	10	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	91	11	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	92	11	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	93	11	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	94	11	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	95	11	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	96	11	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	97	11	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	98	11	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	99	11	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Zygentoma"	100	12	"calibrated"	"sum"	2	14	9	1	0	1	1	0	1
"Zygentoma"	101	12	"calibrated"	"sum"	3	14	9	1	0	1	1	0	1
"Zygentoma"	102	12	"calibrated"	"sum"	4	14	9	1	0	1	1	0	1
"Zygentoma"	103	12	"calibrated"	"sum"	5	14	9	1	0	1	1	0	1
"Zygentoma"	104	12	"calibrated"	"sum"	6	14	9	1	0	1	1	0	1
"Zygentoma"	105	12	"calibrated"	"sum"	7	14	10	1	0	1	1	0	1
"Zygentoma"	106	12	"calibrated"	"sum"	8	14	11	1	0	1	1	0	1
"Zygentoma"	107	12	"calibrated"	"sum"	9	14	11	1	0	1	1	0	1
"Zygentoma"	108	12	"calibrated"	"sum"	10	14	11	1	0	1	1	0	1
"Neelipleona"	1	1	"calibrated"	"sum"	2	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	2	1	"calibrated"	"sum"	3	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	3	1	"calibrated"	"sum"	4	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	4	1	"calibrated"	"sum"	5	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	5	1	"calibrated"	"sum"	6	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	6	1	"calibrated"	"sum"	7	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	7	1	"calibrated"	"sum"	8	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	8	1	"calibrated"	"sum"	9	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	9	1	"calibrated"	"sum"	10	22	5	9	0	7	5	0	0.714285714285714
"Neelipleona"	10	2	"calibrated"	"sum"	2	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	11	2	"calibrated"	"sum"	3	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	12	2	"calibrated"	"sum"	4	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	13	2	"calibrated"	"sum"	5	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	14	2	"calibrated"	"sum"	6	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	15	2	"calibrated"	"sum"	7	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	16	2	"calibrated"	"sum"	8	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	17	2	"calibrated"	"sum"	9	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	18	2	"calibrated"	"sum"	10	22	5	9	0	7	5	0	0.714285714285714
"Neelipleona"	19	3	"calibrated"	"sum"	2	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	20	3	"calibrated"	"sum"	3	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	21	3	"calibrated"	"sum"	4	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	22	3	"calibrated"	"sum"	5	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	23	3	"calibrated"	"sum"	6	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	24	3	"calibrated"	"sum"	7	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	25	3	"calibrated"	"sum"	8	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	26	3	"calibrated"	"sum"	9	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	27	3	"calibrated"	"sum"	10	22	6	9	0	7	4	0	0.571428571428571
"Neelipleona"	28	4	"calibrated"	"sum"	2	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	29	4	"calibrated"	"sum"	3	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	30	4	"calibrated"	"sum"	4	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	31	4	"calibrated"	"sum"	5	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	32	4	"calibrated"	"sum"	6	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	33	4	"calibrated"	"sum"	7	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	34	4	"calibrated"	"sum"	8	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	35	4	"calibrated"	"sum"	9	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	36	4	"calibrated"	"sum"	10	22	6	9	0	7	4	0	0.571428571428571
"Neelipleona"	37	5	"calibrated"	"sum"	2	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	38	5	"calibrated"	"sum"	3	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	39	5	"calibrated"	"sum"	4	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	40	5	"calibrated"	"sum"	5	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	41	5	"calibrated"	"sum"	6	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	42	5	"calibrated"	"sum"	7	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	43	5	"calibrated"	"sum"	8	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	44	5	"calibrated"	"sum"	9	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	45	5	"calibrated"	"sum"	10	22	6	9	0	7	4	0	0.571428571428571
"Neelipleona"	46	6	"calibrated"	"sum"	2	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	47	6	"calibrated"	"sum"	3	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	48	6	"calibrated"	"sum"	4	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	49	6	"calibrated"	"sum"	5	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	50	6	"calibrated"	"sum"	6	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	51	6	"calibrated"	"sum"	7	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	52	6	"calibrated"	"sum"	8	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	53	6	"calibrated"	"sum"	9	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	54	6	"calibrated"	"sum"	10	22	6	9	0	7	4	0	0.571428571428571
"Neelipleona"	55	7	"calibrated"	"sum"	2	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	56	7	"calibrated"	"sum"	3	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	57	7	"calibrated"	"sum"	4	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	58	7	"calibrated"	"sum"	5	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	59	7	"calibrated"	"sum"	6	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	60	7	"calibrated"	"sum"	7	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	61	7	"calibrated"	"sum"	8	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	62	7	"calibrated"	"sum"	9	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	63	7	"calibrated"	"sum"	10	22	7	9	0	7	3	0	0.428571428571429
"Neelipleona"	64	8	"calibrated"	"sum"	2	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	65	8	"calibrated"	"sum"	3	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	66	8	"calibrated"	"sum"	4	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	67	8	"calibrated"	"sum"	5	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	68	8	"calibrated"	"sum"	6	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	69	8	"calibrated"	"sum"	7	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	70	8	"calibrated"	"sum"	8	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	71	8	"calibrated"	"sum"	9	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	72	8	"calibrated"	"sum"	10	22	7	9	0	7	3	0	0.428571428571429
"Neelipleona"	73	9	"calibrated"	"sum"	2	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	74	9	"calibrated"	"sum"	3	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	75	9	"calibrated"	"sum"	4	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	76	9	"calibrated"	"sum"	5	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	77	9	"calibrated"	"sum"	6	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	78	9	"calibrated"	"sum"	7	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	79	9	"calibrated"	"sum"	8	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	80	9	"calibrated"	"sum"	9	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	81	9	"calibrated"	"sum"	10	22	5	9	0	7	5	0	0.714285714285714
"Neelipleona"	82	10	"calibrated"	"sum"	2	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	83	10	"calibrated"	"sum"	3	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	84	10	"calibrated"	"sum"	4	22	4	9	0	7	5	0	0.714285714285714
