"taxon"	"run"	"require_overlap"	"dist_type"	"dist_threshold"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Lepidoptera"	29	FALSE	"wdadn"	1.7	1968	210	1587	48	47	19	0.0302457466918715	0.404255319148936
"Lepidoptera"	30	FALSE	"wdadn"	2	1968	182	1587	34	47	20	0.021424070573409	0.425531914893617
"Dermaptera"	25	FALSE	"dadn"	2.7	9	0	5	0	0	0	0	NA
"Dermaptera"	26	FALSE	"dadn"	3	9	0	5	0	0	0	0	NA
"Dermaptera"	27	FALSE	"dadn"	3.5	9	0	5	0	0	0	0	NA
"Dermaptera"	28	FALSE	"wdadn"	1.5	9	0	5	0	0	0	0	NA
"Dermaptera"	29	FALSE	"wdadn"	1.7	9	0	5	0	0	0	0	NA
"Dermaptera"	30	FALSE	"wdadn"	2	9	0	5	0	0	0	0	NA
"Plecoptera"	25	FALSE	"dadn"	2.7	64	12	38	1	9	5	0.0263157894736842	0.555555555555556
"Plecoptera"	26	FALSE	"dadn"	3	64	10	38	1	9	6	0.0263157894736842	0.666666666666667
"Plecoptera"	27	FALSE	"dadn"	3.5	64	7	38	0	9	7	0	0.777777777777778
"Plecoptera"	28	FALSE	"wdadn"	1.5	64	11	38	1	9	5	0.0263157894736842	0.555555555555556
"Plecoptera"	29	FALSE	"wdadn"	1.7	64	11	38	1	9	5	0.0263157894736842	0.555555555555556
"Plecoptera"	30	FALSE	"wdadn"	2	64	10	38	1	9	5	0.0263157894736842	0.555555555555556
"Psocodea"	25	FALSE	"dadn"	2.7	131	30	67	1	15	13	0.0149253731343284	0.866666666666667
"Psocodea"	26	FALSE	"dadn"	3	131	27	67	1	15	13	0.0149253731343284	0.866666666666667
"Psocodea"	27	FALSE	"dadn"	3.5	131	20	67	1	15	14	0.0149253731343284	0.933333333333333
"Psocodea"	28	FALSE	"wdadn"	1.5	131	29	67	1	15	14	0.0149253731343284	0.933333333333333
"Psocodea"	29	FALSE	"wdadn"	1.7	131	27	67	1	15	15	0.0149253731343284	1
"Psocodea"	30	FALSE	"wdadn"	2	131	23	67	1	15	15	0.0149253731343284	1
"Symphypleona"	25	FALSE	"dadn"	2.7	239	63	70	3	24	19	0.0428571428571429	0.791666666666667
"Symphypleona"	26	FALSE	"dadn"	3	239	60	70	3	24	20	0.0428571428571429	0.833333333333333
"Symphypleona"	27	FALSE	"dadn"	3.5	239	57	70	2	24	20	0.0285714285714286	0.833333333333333
"Symphypleona"	28	FALSE	"wdadn"	1.5	239	62	70	2	24	20	0.0285714285714286	0.833333333333333
"Symphypleona"	29	FALSE	"wdadn"	1.7	239	60	70	2	24	20	0.0285714285714286	0.833333333333333
"Symphypleona"	30	FALSE	"wdadn"	2	239	56	70	1	24	20	0.0142857142857143	0.833333333333333
"Trichoptera"	25	FALSE	"dadn"	2.7	470	17	157	1	5	4	0.00636942675159236	0.8
"Trichoptera"	26	FALSE	"dadn"	3	470	15	157	1	5	4	0.00636942675159236	0.8
"Trichoptera"	27	FALSE	"dadn"	3.5	470	15	157	1	5	4	0.00636942675159236	0.8
"Trichoptera"	28	FALSE	"wdadn"	1.5	470	19	157	1	5	3	0.00636942675159236	0.6
"Trichoptera"	29	FALSE	"wdadn"	1.7	470	18	157	1	5	4	0.00636942675159236	0.8
"Trichoptera"	30	FALSE	"wdadn"	2	470	17	157	1	5	4	0.00636942675159236	0.8
"Mecoptera"	25	FALSE	"dadn"	2.7	10	1	5	0	0	0	0	NA
"Mecoptera"	26	FALSE	"dadn"	3	10	1	5	0	0	0	0	NA
"Mecoptera"	27	FALSE	"dadn"	3.5	10	1	5	0	0	0	0	NA
"Mecoptera"	28	FALSE	"wdadn"	1.5	10	1	5	0	0	0	0	NA
"Mecoptera"	29	FALSE	"wdadn"	1.7	10	1	5	0	0	0	0	NA
"Mecoptera"	30	FALSE	"wdadn"	2	10	1	5	0	0	0	0	NA
"Raphidioptera"	25	FALSE	"dadn"	2.7	5	0	3	0	0	0	0	NA
"Raphidioptera"	26	FALSE	"dadn"	3	5	0	3	0	0	0	0	NA
"Raphidioptera"	27	FALSE	"dadn"	3.5	5	0	3	0	0	0	0	NA
"Raphidioptera"	28	FALSE	"wdadn"	1.5	5	0	3	0	0	0	0	NA
"Raphidioptera"	29	FALSE	"wdadn"	1.7	5	0	3	0	0	0	0	NA
"Raphidioptera"	30	FALSE	"wdadn"	2	5	0	3	0	0	0	0	NA
"Thysanoptera"	25	FALSE	"dadn"	2.7	80	5	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	26	FALSE	"dadn"	3	80	5	57	3	3	2	0.0526315789473684	0.666666666666667
"Thysanoptera"	27	FALSE	"dadn"	3.5	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	28	FALSE	"wdadn"	1.5	80	3	57	1	3	1	0.0175438596491228	0.333333333333333
"Thysanoptera"	29	FALSE	"wdadn"	1.7	80	0	57	0	3	3	0	1
"Thysanoptera"	30	FALSE	"wdadn"	2	80	0	57	0	3	3	0	1
"Psocoptera"	25	FALSE	"dadn"	2.7	26	1	0	0	0	0	NA	NA
"Psocoptera"	26	FALSE	"dadn"	3	26	1	0	0	0	0	NA	NA
"Psocoptera"	27	FALSE	"dadn"	3.5	26	1	0	0	0	0	NA	NA
"Psocoptera"	28	FALSE	"wdadn"	1.5	26	1	0	0	0	0	NA	NA
"Psocoptera"	29	FALSE	"wdadn"	1.7	26	0	0	0	0	0	NA	NA
"Psocoptera"	30	FALSE	"wdadn"	2	26	0	0	0	0	0	NA	NA
"Neuroptera"	25	FALSE	"dadn"	2.7	159	10	58	0	4	1	0	0.25
"Neuroptera"	26	FALSE	"dadn"	3	159	10	58	0	4	1	0	0.25
"Neuroptera"	27	FALSE	"dadn"	3.5	159	9	58	0	4	2	0	0.5
"Neuroptera"	28	FALSE	"wdadn"	1.5	159	15	58	0	4	1	0	0.25
"Neuroptera"	29	FALSE	"wdadn"	1.7	159	13	58	0	4	1	0	0.25
"Neuroptera"	30	FALSE	"wdadn"	2	159	12	58	0	4	1	0	0.25
"Ephemeroptera"	25	FALSE	"dadn"	2.7	51	1	39	0	2	1	0	0.5
"Ephemeroptera"	26	FALSE	"dadn"	3	51	1	39	0	2	1	0	0.5
"Ephemeroptera"	27	FALSE	"dadn"	3.5	51	1	39	0	2	1	0	0.5
"Ephemeroptera"	28	FALSE	"wdadn"	1.5	51	2	39	1	2	1	0.0256410256410256	0.5
"Ephemeroptera"	29	FALSE	"wdadn"	1.7	51	1	39	0	2	1	0	0.5
"Ephemeroptera"	30	FALSE	"wdadn"	2	51	1	39	0	2	1	0	0.5
"Odonata"	25	FALSE	"dadn"	2.7	136	10	20	0	3	3	0	1
"Odonata"	26	FALSE	"dadn"	3	136	10	20	0	3	3	0	1
"Odonata"	27	FALSE	"dadn"	3.5	136	6	20	0	3	3	0	1
"Odonata"	28	FALSE	"wdadn"	1.5	136	9	20	0	3	3	0	1
"Odonata"	29	FALSE	"wdadn"	1.7	136	8	20	0	3	3	0	1
"Odonata"	30	FALSE	"wdadn"	2	136	7	20	0	3	3	0	1
"Megaloptera"	25	FALSE	"dadn"	2.7	4	2	1	0	1	0	0	0
"Megaloptera"	26	FALSE	"dadn"	3	4	2	1	0	1	0	0	0
"Megaloptera"	27	FALSE	"dadn"	3.5	4	2	1	0	1	0	0	0
"Megaloptera"	28	FALSE	"wdadn"	1.5	4	2	1	0	1	0	0	0
"Megaloptera"	29	FALSE	"wdadn"	1.7	4	2	1	0	1	0	0	0
"Megaloptera"	30	FALSE	"wdadn"	2	4	2	1	0	1	0	0	0
"Poduromorpha"	25	FALSE	"dadn"	2.7	432	131	86	1	40	36	0.0116279069767442	0.9
"Poduromorpha"	26	FALSE	"dadn"	3	432	130	86	1	40	36	0.0116279069767442	0.9
"Poduromorpha"	27	FALSE	"dadn"	3.5	432	114	86	1	40	37	0.0116279069767442	0.925
"Poduromorpha"	28	FALSE	"wdadn"	1.5	432	142	86	1	40	34	0.0116279069767442	0.85
"Poduromorpha"	29	FALSE	"wdadn"	1.7	432	136	86	1	40	35	0.0116279069767442	0.875
"Poduromorpha"	30	FALSE	"wdadn"	2	432	122	86	1	40	36	0.0116279069767442	0.9
"Strepsiptera"	25	FALSE	"dadn"	2.7	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	26	FALSE	"dadn"	3	8	0	7	0	0	0	0	NA
"Strepsiptera"	27	FALSE	"dadn"	3.5	8	0	7	0	0	0	0	NA
"Strepsiptera"	28	FALSE	"wdadn"	1.5	8	1	7	1	0	0	0.142857142857143	NA
"Strepsiptera"	29	FALSE	"wdadn"	1.7	8	1	7	1	0	0	0.142857142857143	NA
"Strepsiptera"	30	FALSE	"wdadn"	2	8	0	7	0	0	0	0	NA
"Siphonaptera"	25	FALSE	"dadn"	2.7	13	0	3	0	0	0	0	NA
"Siphonaptera"	26	FALSE	"dadn"	3	13	0	3	0	0	0	0	NA
"Siphonaptera"	27	FALSE	"dadn"	3.5	13	0	3	0	0	0	0	NA
"Siphonaptera"	28	FALSE	"wdadn"	1.5	13	1	3	0	0	0	0	NA
"Siphonaptera"	29	FALSE	"wdadn"	1.7	13	0	3	0	0	0	0	NA
"Siphonaptera"	30	FALSE	"wdadn"	2	13	0	3	0	0	0	0	NA
"Zygentoma"	25	FALSE	"dadn"	2.7	14	3	1	0	1	1	0	1
"Zygentoma"	26	FALSE	"dadn"	3	14	2	1	0	1	1	0	1
"Zygentoma"	27	FALSE	"dadn"	3.5	14	0	1	0	1	1	0	1
"Zygentoma"	28	FALSE	"wdadn"	1.5	14	3	1	0	1	1	0	1
"Zygentoma"	29	FALSE	"wdadn"	1.7	14	2	1	0	1	1	0	1
"Zygentoma"	30	FALSE	"wdadn"	2	14	2	1	0	1	1	0	1
"Neelipleona"	25	FALSE	"dadn"	2.7	22	0	9	0	7	7	0	1
"Neelipleona"	26	FALSE	"dadn"	3	22	0	9	0	7	7	0	1
"Neelipleona"	27	FALSE	"dadn"	3.5	22	0	9	0	7	7	0	1
"Neelipleona"	28	FALSE	"wdadn"	1.5	22	0	9	0	7	7	0	1
"Neelipleona"	29	FALSE	"wdadn"	1.7	22	0	9	0	7	7	0	1
"Neelipleona"	30	FALSE	"wdadn"	2	22	0	9	0	7	7	0	1
"Zoraptera"	25	FALSE	"dadn"	2.7	7	0	0	0	0	0	NA	NA
"Zoraptera"	26	FALSE	"dadn"	3	7	0	0	0	0	0	NA	NA
"Zoraptera"	27	FALSE	"dadn"	3.5	7	0	0	0	0	0	NA	NA
"Zoraptera"	28	FALSE	"wdadn"	1.5	7	0	0	0	0	0	NA	NA
"Zoraptera"	29	FALSE	"wdadn"	1.7	7	0	0	0	0	0	NA	NA
"Zoraptera"	30	FALSE	"wdadn"	2	7	0	0	0	0	0	NA	NA
"Phthiraptera"	25	FALSE	"dadn"	2.7	3	0	0	0	0	0	NA	NA
"Phthiraptera"	26	FALSE	"dadn"	3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	27	FALSE	"dadn"	3.5	3	0	0	0	0	0	NA	NA
"Phthiraptera"	28	FALSE	"wdadn"	1.5	3	0	0	0	0	0	NA	NA
"Phthiraptera"	29	FALSE	"wdadn"	1.7	3	0	0	0	0	0	NA	NA
"Phthiraptera"	30	FALSE	"wdadn"	2	3	0	0	0	0	0	NA	NA
"Diplura"	25	FALSE	"dadn"	2.7	12	0	3	0	2	2	0	1
"Diplura"	26	FALSE	"dadn"	3	12	0	3	0	2	2	0	1
"Diplura"	27	FALSE	"dadn"	3.5	12	0	3	0	2	2	0	1
"Diplura"	28	FALSE	"wdadn"	1.5	12	1	3	0	2	2	0	1
"Diplura"	29	FALSE	"wdadn"	1.7	12	1	3	0	2	2	0	1
"Diplura"	30	FALSE	"wdadn"	2	12	1	3	0	2	2	0	1
"Archaeognatha"	25	FALSE	"dadn"	2.7	11	7	0	0	0	0	NA	NA
"Archaeognatha"	26	FALSE	"dadn"	3	11	7	0	0	0	0	NA	NA
"Archaeognatha"	27	FALSE	"dadn"	3.5	11	6	0	0	0	0	NA	NA
"Archaeognatha"	28	FALSE	"wdadn"	1.5	11	6	0	0	0	0	NA	NA
"Archaeognatha"	29	FALSE	"wdadn"	1.7	11	6	0	0	0	0	NA	NA
"Archaeognatha"	30	FALSE	"wdadn"	2	11	7	0	0	0	0	NA	NA
"Phasmatodea"	25	FALSE	"dadn"	2.7	1	0	0	0	0	0	NA	NA
"Phasmatodea"	26	FALSE	"dadn"	3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	27	FALSE	"dadn"	3.5	1	0	0	0	0	0	NA	NA
"Phasmatodea"	28	FALSE	"wdadn"	1.5	1	0	0	0	0	0	NA	NA
"Phasmatodea"	29	FALSE	"wdadn"	1.7	1	0	0	0	0	0	NA	NA
"Phasmatodea"	30	FALSE	"wdadn"	2	1	0	0	0	0	0	NA	NA
"Mantodea"	25	FALSE	"dadn"	2.7	1	0	0	0	0	0	NA	NA
"Mantodea"	26	FALSE	"dadn"	3	1	0	0	0	0	0	NA	NA
"Mantodea"	27	FALSE	"dadn"	3.5	1	0	0	0	0	0	NA	NA
"Mantodea"	28	FALSE	"wdadn"	1.5	1	0	0	0	0	0	NA	NA
"Mantodea"	29	FALSE	"wdadn"	1.7	1	0	0	0	0	0	NA	NA
"Mantodea"	30	FALSE	"wdadn"	2	1	0	0	0	0	0	NA	NA
"Hexapoda"	25	FALSE	"dadn"	2.7	47045	12486	18770	1514	2091	1160	0.0806606286627597	0.554758488761358
"Hexapoda"	26	FALSE	"dadn"	3	47045	11099	18770	1151	2091	1245	0.0613212573255194	0.595408895265423
"Hexapoda"	27	FALSE	"dadn"	3.5	47045	9459	18770	769	2091	1358	0.0409696323921151	0.649450023912004
"Hexapoda"	28	FALSE	"wdadn"	1.5	47045	12303	18770	1305	2091	1135	0.0695258391049547	0.542802486848398
"Hexapoda"	29	FALSE	"wdadn"	1.7	47045	11006	18770	954	2091	1225	0.0508257858284497	0.585844093735055
"Hexapoda"	30	FALSE	"wdadn"	2	47045	9577	18770	656	2091	1319	0.0349493873201918	0.630798660927786
"Diptera"	31	FALSE	"wdadn"	2.5	19578	2817	8073	89	991	673	0.0110244023287502	0.679112008072654
"Diptera"	32	FALSE	"wdadn"	3	19578	2422	8073	58	991	723	0.00718444196705066	0.729566094853683
"Diptera"	33	FALSE	"wdadn"	3.5	19578	2128	8073	37	991	760	0.00458317849622197	0.766902119071645
"Diptera"	34	FALSE	"wdadn"	4	19578	1887	8073	26	991	792	0.00322061191626409	0.799192734611504
"Blattodea"	31	FALSE	"wdadn"	2.5	49	19	5	0	2	2	0	1
"Blattodea"	32	FALSE	"wdadn"	3	49	16	5	0	2	2	0	1
"Blattodea"	33	FALSE	"wdadn"	3.5	49	13	5	0	2	2	0	1
"Blattodea"	34	FALSE	"wdadn"	4	49	9	5	0	2	2	0	1
"Hymenoptera"	31	FALSE	"wdadn"	2.5	15886	2772	5680	243	491	330	0.0427816901408451	0.672097759674134
"Hymenoptera"	32	FALSE	"wdadn"	3	15886	2269	5680	143	491	362	0.0251760563380282	0.737270875763748
"Hymenoptera"	33	FALSE	"wdadn"	3.5	15886	1890	5680	110	491	391	0.0193661971830986	0.796334012219959
"Hymenoptera"	34	FALSE	"wdadn"	4	15886	1604	5680	78	491	408	0.0137323943661972	0.830957230142566
"Orthoptera"	31	FALSE	"wdadn"	2.5	1431	1166	27	5	13	11	0.185185185185185	0.846153846153846
"Orthoptera"	32	FALSE	"wdadn"	3	1431	1148	27	4	13	12	0.148148148148148	0.923076923076923
"Orthoptera"	33	FALSE	"wdadn"	3.5	1431	1129	27	4	13	12	0.148148148148148	0.923076923076923
"Orthoptera"	34	FALSE	"wdadn"	4	1431	1107	27	4	13	11	0.148148148148148	0.846153846153846
"Coleoptera"	31	FALSE	"wdadn"	2.5	3107	357	1698	3	233	158	0.00176678445229682	0.678111587982833
"Coleoptera"	32	FALSE	"wdadn"	3	3107	309	1698	3	233	175	0.00176678445229682	0.75107296137339
"Coleoptera"	33	FALSE	"wdadn"	3.5	3107	270	1698	3	233	186	0.00176678445229682	0.798283261802575
"Coleoptera"	34	FALSE	"wdadn"	4	3107	235	1698	3	233	193	0.00176678445229682	0.828326180257511
"Entomobryomorpha"	31	FALSE	"wdadn"	2.5	976	267	193	1	82	73	0.00518134715025907	0.890243902439024
"Entomobryomorpha"	32	FALSE	"wdadn"	3	976	223	193	2	82	75	0.0103626943005181	0.914634146341463
"Entomobryomorpha"	33	FALSE	"wdadn"	3.5	976	186	193	2	82	76	0.0103626943005181	0.926829268292683
"Entomobryomorpha"	34	FALSE	"wdadn"	4	976	141	193	0	82	77	0	0.939024390243902
"Hemiptera"	31	FALSE	"wdadn"	2.5	2142	204	878	3	116	85	0.00341685649202733	0.732758620689655
"Hemiptera"	32	FALSE	"wdadn"	3	2142	176	878	1	116	87	0.00113895216400911	0.75
"Hemiptera"	33	FALSE	"wdadn"	3.5	2142	145	878	2	116	95	0.00227790432801822	0.818965517241379
"Hemiptera"	34	FALSE	"wdadn"	4	2142	122	878	1	116	101	0.00113895216400911	0.870689655172414
"Lepidoptera"	31	FALSE	"wdadn"	2.5	1968	142	1587	16	47	23	0.0100819155639572	0.48936170212766
"Lepidoptera"	32	FALSE	"wdadn"	3	1968	113	1587	10	47	29	0.00630119722747322	0.617021276595745
"Lepidoptera"	33	FALSE	"wdadn"	3.5	1968	92	1587	8	47	33	0.00504095778197858	0.702127659574468
"Lepidoptera"	34	FALSE	"wdadn"	4	1968	82	1587	6	47	34	0.00378071833648393	0.723404255319149
"Dermaptera"	31	FALSE	"wdadn"	2.5	9	0	5	0	0	0	0	NA
"Dermaptera"	32	FALSE	"wdadn"	3	9	0	5	0	0	0	0	NA
"Dermaptera"	33	FALSE	"wdadn"	3.5	9	0	5	0	0	0	0	NA
"Dermaptera"	34	FALSE	"wdadn"	4	9	0	5	0	0	0	0	NA
"Plecoptera"	31	FALSE	"wdadn"	2.5	64	9	38	1	9	6	0.0263157894736842	0.666666666666667
"Plecoptera"	32	FALSE	"wdadn"	3	64	7	38	0	9	7	0	0.777777777777778
"Plecoptera"	33	FALSE	"wdadn"	3.5	64	5	38	0	9	7	0	0.777777777777778
"Plecoptera"	34	FALSE	"wdadn"	4	64	5	38	0	9	7	0	0.777777777777778
"Psocodea"	31	FALSE	"wdadn"	2.5	131	19	67	1	15	15	0.0149253731343284	1
"Psocodea"	32	FALSE	"wdadn"	3	131	11	67	0	15	15	0	1
"Psocodea"	33	FALSE	"wdadn"	3.5	131	7	67	0	15	15	0	1
"Psocodea"	34	FALSE	"wdadn"	4	131	4	67	0	15	15	0	1
"Symphypleona"	31	FALSE	"wdadn"	2.5	239	49	70	1	24	21	0.0142857142857143	0.875
"Symphypleona"	32	FALSE	"wdadn"	3	239	45	70	0	24	22	0	0.916666666666667
"Symphypleona"	33	FALSE	"wdadn"	3.5	239	37	70	0	24	24	0	1
"Symphypleona"	34	FALSE	"wdadn"	4	239	32	70	0	24	24	0	1
"Trichoptera"	31	FALSE	"wdadn"	2.5	470	15	157	1	5	4	0.00636942675159236	0.8
"Trichoptera"	32	FALSE	"wdadn"	3	470	13	157	1	5	4	0.00636942675159236	0.8
"Trichoptera"	33	FALSE	"wdadn"	3.5	470	10	157	0	5	4	0	0.8
"Trichoptera"	34	FALSE	"wdadn"	4	470	8	157	0	5	4	0	0.8
"Mecoptera"	31	FALSE	"wdadn"	2.5	10	1	5	0	0	0	0	NA
"Mecoptera"	32	FALSE	"wdadn"	3	10	1	5	0	0	0	0	NA
"Mecoptera"	33	FALSE	"wdadn"	3.5	10	1	5	0	0	0	0	NA
"Mecoptera"	34	FALSE	"wdadn"	4	10	1	5	0	0	0	0	NA
"Raphidioptera"	31	FALSE	"wdadn"	2.5	5	0	3	0	0	0	0	NA
"Raphidioptera"	32	FALSE	"wdadn"	3	5	0	3	0	0	0	0	NA
"Raphidioptera"	33	FALSE	"wdadn"	3.5	5	0	3	0	0	0	0	NA
"Raphidioptera"	34	FALSE	"wdadn"	4	5	0	3	0	0	0	0	NA
"Thysanoptera"	31	FALSE	"wdadn"	2.5	80	0	57	0	3	3	0	1
"Thysanoptera"	32	FALSE	"wdadn"	3	80	0	57	0	3	3	0	1
"Thysanoptera"	33	FALSE	"wdadn"	3.5	80	0	57	0	3	3	0	1
"Thysanoptera"	34	FALSE	"wdadn"	4	80	0	57	0	3	3	0	1
"Psocoptera"	31	FALSE	"wdadn"	2.5	26	0	0	0	0	0	NA	NA
"Psocoptera"	32	FALSE	"wdadn"	3	26	0	0	0	0	0	NA	NA
"Psocoptera"	33	FALSE	"wdadn"	3.5	26	0	0	0	0	0	NA	NA
"Psocoptera"	34	FALSE	"wdadn"	4	26	0	0	0	0	0	NA	NA
"Neuroptera"	31	FALSE	"wdadn"	2.5	159	8	58	0	4	3	0	0.75
"Neuroptera"	32	FALSE	"wdadn"	3	159	8	58	0	4	3	0	0.75
"Neuroptera"	33	FALSE	"wdadn"	3.5	159	7	58	0	4	3	0	0.75
"Neuroptera"	34	FALSE	"wdadn"	4	159	5	58	0	4	4	0	1
"Ephemeroptera"	31	FALSE	"wdadn"	2.5	51	1	39	0	2	1	0	0.5
"Ephemeroptera"	32	FALSE	"wdadn"	3	51	1	39	0	2	1	0	0.5
"Ephemeroptera"	33	FALSE	"wdadn"	3.5	51	1	39	0	2	1	0	0.5
"Ephemeroptera"	34	FALSE	"wdadn"	4	51	1	39	0	2	1	0	0.5
"Odonata"	31	FALSE	"wdadn"	2.5	136	5	20	0	3	3	0	1
"Odonata"	32	FALSE	"wdadn"	3	136	3	20	0	3	3	0	1
"Odonata"	33	FALSE	"wdadn"	3.5	136	1	20	0	3	3	0	1
"Odonata"	34	FALSE	"wdadn"	4	136	1	20	0	3	3	0	1
"Megaloptera"	31	FALSE	"wdadn"	2.5	4	2	1	0	1	0	0	0
"Megaloptera"	32	FALSE	"wdadn"	3	4	2	1	0	1	0	0	0
"Megaloptera"	33	FALSE	"wdadn"	3.5	4	2	1	0	1	0	0	0
"Megaloptera"	34	FALSE	"wdadn"	4	4	1	1	0	1	1	0	1
"Poduromorpha"	31	FALSE	"wdadn"	2.5	432	104	86	1	40	37	0.0116279069767442	0.925
"Poduromorpha"	32	FALSE	"wdadn"	3	432	91	86	1	40	37	0.0116279069767442	0.925
"Poduromorpha"	33	FALSE	"wdadn"	3.5	432	80	86	1	40	37	0.0116279069767442	0.925
"Poduromorpha"	34	FALSE	"wdadn"	4	432	69	86	0	40	37	0	0.925
"Strepsiptera"	31	FALSE	"wdadn"	2.5	8	0	7	0	0	0	0	NA
"Strepsiptera"	32	FALSE	"wdadn"	3	8	0	7	0	0	0	0	NA
"Strepsiptera"	33	FALSE	"wdadn"	3.5	8	0	7	0	0	0	0	NA
"Strepsiptera"	34	FALSE	"wdadn"	4	8	0	7	0	0	0	0	NA
"Siphonaptera"	31	FALSE	"wdadn"	2.5	13	0	3	0	0	0	0	NA
"Siphonaptera"	32	FALSE	"wdadn"	3	13	0	3	0	0	0	0	NA
"Siphonaptera"	33	FALSE	"wdadn"	3.5	13	0	3	0	0	0	0	NA
"Siphonaptera"	34	FALSE	"wdadn"	4	13	0	3	0	0	0	0	NA
"Zygentoma"	31	FALSE	"wdadn"	2.5	14	3	1	0	1	1	0	1
"Zygentoma"	32	FALSE	"wdadn"	3	14	0	1	0	1	1	0	1
"Zygentoma"	33	FALSE	"wdadn"	3.5	14	0	1	0	1	1	0	1
"Zygentoma"	34	FALSE	"wdadn"	4	14	0	1	0	1	1	0	1
"Neelipleona"	31	FALSE	"wdadn"	2.5	22	0	9	0	7	7	0	1
"Neelipleona"	32	FALSE	"wdadn"	3	22	0	9	0	7	7	0	1
"Neelipleona"	33	FALSE	"wdadn"	3.5	22	0	9	0	7	7	0	1
"Neelipleona"	34	FALSE	"wdadn"	4	22	0	9	0	7	7	0	1
"Zoraptera"	31	FALSE	"wdadn"	2.5	7	0	0	0	0	0	NA	NA
"Zoraptera"	32	FALSE	"wdadn"	3	7	0	0	0	0	0	NA	NA
"Zoraptera"	33	FALSE	"wdadn"	3.5	7	0	0	0	0	0	NA	NA
"Zoraptera"	34	FALSE	"wdadn"	4	7	0	0	0	0	0	NA	NA
"Phthiraptera"	31	FALSE	"wdadn"	2.5	3	0	0	0	0	0	NA	NA
"Phthiraptera"	32	FALSE	"wdadn"	3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	33	FALSE	"wdadn"	3.5	3	0	0	0	0	0	NA	NA
"Phthiraptera"	34	FALSE	"wdadn"	4	3	0	0	0	0	0	NA	NA
"Diplura"	31	FALSE	"wdadn"	2.5	12	1	3	0	2	2	0	1
"Diplura"	32	FALSE	"wdadn"	3	12	1	3	0	2	2	0	1
"Diplura"	33	FALSE	"wdadn"	3.5	12	1	3	0	2	2	0	1
"Diplura"	34	FALSE	"wdadn"	4	12	1	3	0	2	2	0	1
"Archaeognatha"	31	FALSE	"wdadn"	2.5	11	5	0	0	0	0	NA	NA
"Archaeognatha"	32	FALSE	"wdadn"	3	11	5	0	0	0	0	NA	NA
"Archaeognatha"	33	FALSE	"wdadn"	3.5	11	4	0	0	0	0	NA	NA
"Archaeognatha"	34	FALSE	"wdadn"	4	11	4	0	0	0	0	NA	NA
"Phasmatodea"	31	FALSE	"wdadn"	2.5	1	0	0	0	0	0	NA	NA
"Phasmatodea"	32	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	33	FALSE	"wdadn"	3.5	1	0	0	0	0	0	NA	NA
"Phasmatodea"	34	FALSE	"wdadn"	4	1	0	0	0	0	0	NA	NA
"Mantodea"	31	FALSE	"wdadn"	2.5	1	0	0	0	0	0	NA	NA
"Mantodea"	32	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Mantodea"	33	FALSE	"wdadn"	3.5	1	0	0	0	0	0	NA	NA
"Mantodea"	34	FALSE	"wdadn"	4	1	0	0	0	0	0	NA	NA
"Hexapoda"	31	FALSE	"wdadn"	2.5	47045	7966	18770	365	2091	1458	0.0194459243473628	0.697274031563845
"Hexapoda"	32	FALSE	"wdadn"	3	47045	6864	18770	223	2091	1570	0.0118806606286628	0.750836920133907
"Hexapoda"	33	FALSE	"wdadn"	3.5	47045	6009	18770	167	2091	1662	0.00889717634523175	0.794835007173601
"Hexapoda"	34	FALSE	"wdadn"	4	47045	5319	18770	118	2091	1727	0.00628662759722962	0.825920612147298
"Diptera"	35	FALSE	"dadn"	4	19578	2892	8073	117	991	670	0.0144927536231884	0.676084762865792
"Diptera"	36	FALSE	"dadn"	4.5	19578	2534	8073	90	991	719	0.0111482720178372	0.725529767911201
"Diptera"	37	FALSE	"dadn"	5	19578	2253	8073	68	991	745	0.00842313885792147	0.751765893037336
"Diptera"	38	FALSE	"dadn"	6	19578	1782	8073	42	991	812	0.00520252694165738	0.819374369323915
"Blattodea"	35	FALSE	"dadn"	4	49	17	5	0	2	2	0	1
"Blattodea"	36	FALSE	"dadn"	4.5	49	15	5	0	2	2	0	1
"Blattodea"	37	FALSE	"dadn"	5	49	15	5	0	2	2	0	1
"Blattodea"	38	FALSE	"dadn"	6	49	11	5	0	2	2	0	1
"Hymenoptera"	35	FALSE	"dadn"	4	15886	2890	5680	384	491	337	0.0676056338028169	0.686354378818737
"Hymenoptera"	36	FALSE	"dadn"	4.5	15886	2409	5680	279	491	358	0.0491197183098592	0.729124236252546
"Hymenoptera"	37	FALSE	"dadn"	5	15886	2089	5680	212	491	373	0.0373239436619718	0.759674134419552
"Hymenoptera"	38	FALSE	"dadn"	6	15886	1525	5680	131	491	406	0.0230633802816901	0.826883910386965
