ASV	length
89d115fbeab042e6480492f620bbfbfe	136
3dbc5afc51ca70eff2422c75a251ab95	136
c6862eea5a9661a8689e78c886fbf522	136
d84f773f345da55ce754b753020b2696	136
c6a516cefc0ff8207e8b5c71d8d211ec	136
d7e8a5bf64ce5f6492811c1602ed1407	135
68f8e32c7473156156f482ec340b93a0	136
162d7515d454f5de311837348a93df77	134
40daf0ddc521ce56a8b26f5daedaf3f7	136
a4bad69e4eb84d3fe3e9ab5299c300f0	134
a7345e9ea681168821bbaf752e7b49ab	136
f3919bb2b87574f373ff17bdc7040f17	136
474949ce6b58823b8e2402c416a44e34	136
52c61be42d8db8c116f2770953df2fa4	136
3f1b6780d4f8a4e766486ceac1c213f5	136
81987de96bf6cab7b8a1e6bb469b2583	136
fe3c36a041c6ccf945d382bc6063dfc2	136
449e157cb62e8f18a8c211ade6a4bc84	136
b7e9caf4a6b49976dc44f2809506f67f	136
af646f04045c214ffac964aa72f25ce6	136
a9fce56651826bf9f9dc1cde3dcc99f9	136
7ecfbba0f963f5e284ac2737185891f8	136
9c3edc2bfa055301c7e55d9b2be29e37	136
ac3b24404d8982dc6934cf7a70aaf08e	136
48ec764d1a854f992d2d09a529d4e1f2	136
6c85ed8102dc61856a03a2cbfbb283ab	136
4a47c47a2d24a2daacb08bc8c60e3859	136
cf322d05d0201f9b2d07ec4968906140	136
72abca540d52435b03ca80b2c906ea5f	136
754b560c534d6955822cf97df6c0a104	134
43301783964d3ac647a62c8da70c0e7a	134
0e2f0575f14f35b3dfdb7efbd4699dcd	134
479093fd8a91fe705735309bcb1654eb	136
a6736fad9faf00b83d74ae9cb6841e82	136
3e2d73314a6ebb5c0623e42477443934	136
c276cc8330ffd71142bcd04782be2fb5	136
23aff913c7f7946b718ca0dfe0477161	136
06d9ade6e4eb14df64aa549124cc0482	135
ee165e36912f9542cb770047d569b9c9	136
4a60d94d0e1e6f5418587c78742c0dc2	136
8c603e43aef18e533d9be8a64eaaeb86	136
37eb2d805092867398d21b949464dbfd	136
61bb2f9d5eb177d62a3221e74e2dc4d4	136
9fabaf743935acba809b7f7139c1e647	136
5b8f98ec5cb7dfa649b67345bac915ba	136
b4b3f174faf62cce4e9f9c33362ec50f	136
bfc272e130e1fd48d9a1490447078e75	134
c847c0e73ed12544776d15a34ec8903b	136
517e9f071c86797ba5e8608a4ee527d8	136
4fb426c104eb0eab5130b5eda157a984	136
6baecfe7738936b4a48cebe4247e6f7d	136
31e662e4705034eea83404cd9815e186	136
8ebc5ac1fa5d76f065f09d0b2f29d15c	136
34c8671c201006edb91ae4e663e52dd5	136
0eabaa9134c700b9af71ea9d59000774	134
671876c4c73e263ed34b6514676aa9a1	134
e107b001527e19fceda83f05fff53992	134
8432181ae5e023abea8bdd43fc189680	134
e8a29793e43c757b431b1ddae2c15a9f	134
9d3919ee3b4a332f90790992aaa43a29	134
c2ef7cc6ee45ee4eb3053c0eb15fff81	134
25744d6fb788be6babbf3c9ef6a66896	134
6adbebea87686e12e9f7eabb4aae9921	134
f64cfe735daeed7d37e0cda48414c265	134
25c34e7f5811c76b8590abbccfbdb7dc	134
54eb2a7bddba7222957393724586176e	136
21a4e3caa21199bc865df493c307d630	134
15b0b7b0ae2894984aeeacfab851f4d8	134
c997ef3197c0be3937d6351402f9fd2b	134
e36c897ffea3a2ca0d72d2669cc865e4	134
4eb3540a0bb55acb4c01584fcddadd28	136
3480d4eb7364bd03aad2e1a5e2a71ebe	134
5d23e6f89fa2b099ce6d08891aae92bf	134
7445e6f10217f30eb74297d7d023854a	134
6de4770b2caa3c2caacbd0e2f9770e1e	136
47e82e2da5a76dcced96abb4352de65f	134
604fcd363917a7f3c35e426169a127f1	136
398ef90233fa932f11cbccde33f451c6	134
6603913c1408a3dd9e451f5e35eb1f66	134
117042cfb9768b045221c88a9185924b	134
1a1097abe9eb9b0dddffa8a6d585284f	134
88fe8e54c41857e132fa2dd076465fe5	134
1d338a1091dee563ed1523228ae4dac5	134
074804a2a09048845819a099f34723f4	134
a7eda76a1e5f93e1b96b555b804c3a51	134
2101efc9286503eb2208fd582c34f687	134
cd626d753063d0b964f2c667bae2e307	134
0f05b946c1985d8f9ec10d312882e24b	134
24042486e00d91082c9fecd16a63d5c4	134
33c63fb94b326de336fef91276113729	134
12e3caae1729f473b0fb47ea939245c0	134
ea489d838331dc8519d2cd6fead80756	134
ca32afd28daa952081d0f82cff7717bd	134
6075eba11cfff4e9197607893cbd20b6	134
22a0dd018b60fa662e27ba20669175bf	134
a56b2d9a4e993c4f0537c6367a168bd7	134
4f10e5ee66b05eed2118a2b98f79b890	135
497ec15196eb989e467a55bacf4762d9	134
5ccf19bf90f5d791f9b6aacf8659002d	134
64c23a558a588108fe475b2cded49773	134
27d6cb5d012d2fc2359630a0be1f3ac6	134
81788c61bc2dcdd061c994b84f3adb07	134
c364426fdf3d1bb9b36a6cd2c59ca88c	134
a74376afbbf4e6e00e6527b6b12770dc	134
72fcfc5d18b8106839ac32f8d0cee9b9	136
87b92556facb13d92b81d1cacf916f94	134
25228173c4132a5ce1c3e11d79ea1030	134
e6f063807caacdafce6665baf3470c37	134
1282ff906dff082ce8ce2bc00c855a74	134
a913f89935d30d13eb5928b7cc051123	134
0aa9be7469922610b1544223e598c300	134
6fb9a63b6dbe1341c12aba1c92c485e2	134
ca817e5069520ccd4e1b0dd5abf97de0	134
41ee1f2b592b4ad447b725f18837a401	135
1dafabbfea8857f111a96f73db8f4872	134
aa7526547de358cc44cac621193ba1ea	136
b7f34c3c909a35548f0cbf46297fe1cb	134
775350f2f86c6967aef83386666e70f5	134
53c3e8333a3829acb3172f985381a436	134
285a4970254151e16d83ec69c3abe91c	134
d40cf1ab86fa2e93222d08e734fbd2a2	134
154868e6610df7265679f7619d7d1b3b	134
b03f4c3cef695710e16ee70da638bfb8	134
bcc1dae1a4cc59849ea922c2855d6b2e	134
8589f2c4a29d2b74eca1ed7593b72693	134
81e6b11ffd682670a2d87a8b3d58322e	134
c5330968f968ee8b270a4946577cfdbd	136
4568ea52963a77c3d06b8bb2ee9baa6e	134
50caf3e723a818f08594f3c67a86d3f6	134
202521a891be07d71a916c024ba348bb	134
765a9152fe303bc07ce167ae1d437f9a	134
e11b9d79d99aedac42f8f31072a5c8c2	134
3ff352b9ce52c1d38a3c1aebbf109ad5	134
82047ec7d29fa987247e93ee6fcaeb0e	134
5448747db8929b59d0d0a25b1fdbbef6	136
9d4b25c3c3efd665ee3feb2fea4ea576	136
39076f570bf208ae9847075f0d452478	134
8fe671d20f8414dcc4614641431f64e1	137
f67c5cfce83a6fbcea2de0b976211349	137
a96df6aad0b53a2f4c9f7cc621c6cdb1	137
4793dc8970b9e4b8f92f1f789e2fe344	137
4c9d22912bd8fc8cad1935069c05cd68	137
7f4e6ec45bd8639813d37ece74a94134	137
fb96720a7f548019f4c010d2b9613241	137
20007e8e9fc0434aef58e089d0d64678	137
cff7d6ea7420c5e19adfea0b4603618b	137
46a80bd494b0893cd6ebe9995396a699	137
a6054c21b5f40c8ca64718629b1e206f	137
35d35bf2c41418a39593fceb0ebf6c08	137
2c060c8da3dd397445562cfd204eaecb	137
148e61630ba579a2f06d9d65193c21c5	137
6c7652a0f4336e14b16366f174bf2d2c	137
fefdbac6b498e7a5130d8ebc9199e5db	137
c14f9ecf57b4226ca82a9a3fc67c1423	137
8fde8d9137a1ee563346235d4acf6f9d	137
7521bc936d7dbb42a0d4e284f201a336	137
a088102e54a3395f0753a070b27bbaaa	137
e4e0e67d5f30ee3a2b8756eb25496b75	137
0b43f36d6fd680d551242d216e73560e	137
9d01c5a81911953bf7eea7afe0d2d4e8	137
c39d98cb3e298eaa0ac58cbe111061bc	137
bc739c514bd6f76b47db872b441688d3	137
5f4d2d1a434b6e40572d984949b8a581	137
369528832b13df39c7589ffeb766bca9	137
30bb8061ce12f46b2ed736eda10fe6bd	137
a80df3a79187d5d660ba6a0e2218c5ad	137
82a1c34ee54fb554dd7ba250dd9888fb	137
bfe3bdc0b4cb0863365b8039630d9550	137
89d18123f4c908aaab03447cf5dd4e9f	137
5dc279342bdf65f8fa2f9f6f350f3abd	137
d93a0d03d3490910cf97f3930562bda1	137
f121708a370f43ddd07c9784dc7755b4	137
c80dfae648dff7907593ccbaf71bfee0	137
814299c2714cd78804771c7d562f4dc9	137
0bc7f5ed0e65bba83f9c98643c24069f	137
872ba566a9e0e20a412b7597ec1a26e7	137
c46656e7d116449fb5ac5aba0ca3b572	137
924787a62b8de164d461f1547bd1a43c	137
4e2d4c3516a822624558bf1ebda19c96	137
58fd09be719fb4f5df32ec2e7a096a3a	137
541622f5a6a6c691dbfdfd6403a997cb	137
033026a5333d66d9b3da9681577fe398	137
d2a0095a4b61930b934178b7fc6454da	137
aaef9eb52a8cc68070b4e2c5ccf812f5	137
753e880078c6d2169d2ada78691f0db2	137
9f9dd5ac3e4662d49df2b7aa8d785344	137
8e4392b3bc8cd355b5ba1dae5b655a6f	137
ce7935dcb3807c16ad1f02a23afc6080	137
99f210065122bd8537e28a932bd77e32	137
728e01a6d295bc426dd4553429fa22d6	137
de5fefb57e40524e3fbd6bf21d1587c0	137
e1628bd5e028a27579de877b7ee4fb7a	137
525647326fb0c193f76c3d3c14ea4d4a	137
bf8ee21551add97f945ba5ec487b36d1	137
f34aaa2c6d1c0ea7a3ecc21c2ff4c4f6	137
a54310dcb976367a20613a2ed853b7a3	137
6549ac3c67738b128c95577f0a53557a	137
46f4b29d30f4a46811be606872dd995b	137
f1619de79f32284f7688080e33a5a0e1	137
1fb0d9e010144d5108d2c2bfe9a493f7	137
c3ea0326b7593c6c3762a99d90460664	137
d9dad52eda31b56bc3bbe04e91eaf719	137
9f98be2f1051ed18391485d314c57c24	137
2ed4093ead1d4bdb675ef5780d9222b8	137
2ec019f4361069f44ca040f06d2cea58	137
118e0440e5c2045e445edef14a9427cb	137
24e394ea538e5f4060b2c81233db4adc	137
b9af7d4ba86bda263b4b753866d20cf9	137
93492d64dc79d52481e1741273564ff1	137
eb7a8ef0f88471991bba55c0d5aaac1a	137
ed5fb1a4e54d4242c5bc41db3423e705	137
fd085ea7216483e1c94e9abe07d60acf	137
0ffa3e4c7a097f3ee2de57257401de10	137
bfe6694d4d21d048deccf51600d029eb	137
295a38ad1e3bf85dd96d8cafcd4f6c03	137
fa75879226db68b658eb30d713f269a3	137
5fd5d3fa87baafbea6c399e8a24fb42b	137
2541f0ba7b3ee97039b3671589c61d05	137
5460e09c915d93f656c661a030d9f0be	137
6f4b9892a4601ed91df86e469187918c	137
429064eba09dee447304be5970e2ffd4	137
95a7ae92854b6922205aeb60bc62e514	137
15b0feb7788363d5f2cf279dc99201e7	137
c00df628d3015d5acc7c02bc77875010	137
c05227a2d3f9c2a9f5ee7a4b2be627f6	137
a24e799fa1ccd046054358cbfb5a92a6	137
40523b70ee26733a998024f6936d94e0	137
88cf628e9ad4e99b2db99c25084d562f	137
01095f3d2964f603bff353a8c8e6220a	137
7372962fbbe07d8b143eadb4c18d3f89	137
999cc5bf43d107e592041454e8c4c1e2	137
ed8e44e681f5ca84d2678e6e1b31266d	137
1a11c6686ce08695756175a0605bfdef	137
8f456d2734ef28f73662ca4351edef8f	137
99de078f4b99163db82fd114e05fea81	137
80f290660d2a8754b4bfc5ae0f51bd4a	137
8637b24f1f777e8a7d0b27bff54584d6	137
b03d0670d654f7bff56b0930b27dad60	137
c6083ac53aebadc3890873d52e6219a3	137
1a4e7d8dbc8cbaf64b3ba6dc938e9ca8	137
7d422b6e9df4560ce75be64190a0f778	137
9e143654591a7abb64852a4dd27a76d2	137
bd8646dfb0244c575d1191bb01babbbf	137
4fe871078f0c720f11f91cea7c016b45	137
d5f6dcf286421265f8fcb1b6d6dba3dc	137
2142e3d22a09b52f48146ef55fd792d9	137
660655b64d29f1813243a61e2898b2e1	137
5bb790b4c0491adba05b9019e6374824	137
6d44fa1ccdf9b6537dd97c9474582467	137
21846fbe28deb21a77c1e175d32ae1cc	137
456a01cdf697c519946c93519f798303	137
93ab11fed48e5c2bc4fd97418b21de8d	137
772dc31650e52463bb7fed71abe035b3	137
b9d06c4badd08935f1f3279caa7be735	137
88984b7a6fbd5f9d31a6404a0e144663	137
0a37522d3b28b40f4fe40f8486c4229d	137
5558a5920d4fa1b2f1371901c267f6b4	137
1c0d4b56411592bf4e7690062d951f54	137
37b4451d78517669c494db6ce2597970	137
2defb8cd1553544845b40deebb1ff717	137
b9ac2240ba0f8ea0cfb3aef7657ab3bf	137
5d52e18318f0b488f3bf1bffc053a27f	137
feb0f453a3547293b2f2d1050d394897	137
59c1047879e468c5d848944273602b6f	137
8d28679e498b89eafdf3d40e6080474e	137
78abf4f9358767e3a6a881af382a6cda	137
c31620938050958dc67e7cf4de3cd745	137
ad5c81724cb80f5e359f0f237c5ae637	137
b2fa0aa41d67ee0f8a930348095b706c	137
f948d47164e374dc27f90df19c531ec6	135
e5bc90320755c2929f114bbfebf3abac	137
76e29df7d449cddf791f193b91367298	137
fee5672b798cefdf7a31ba4e97624fcd	137
f40142810f9174e23a4c5f8c6e463c03	137
1c674677559ebbf61e8c2d1a4ab6ac52	137
ba0617c3b7495997aef7021b9a03dd48	137
2a39d367d90a4b1e806ae5b9b32b54c7	137
24bf09d4e8061d48189441400da1d77b	137
cc3479b2bd0cf3b5bc8aa32420cf340c	137
34e129ea08a52562f57f23c519042b2d	137
1ffb4936bd276f37a018920d7ee37e60	137
727e40fa32891d870b122707ea9faa5c	137
c0cac555f1aa0144b354b603fba7db28	137
9602229b3e25d1cd36f2852684b3625b	137
79ab9bff5c42adfea059a1ddebcc4099	137
44d63feeb39b269de148589089d72076	137
5a9540558827311e99a2613694d60f29	137
de873d88e6d58c9dd9d61781123ac1e4	137
426f50b2163e8d98aef34afe97d39823	137
84e6dfbfe477b123467b6a6353e5189d	137
40f2799745831555036f826f8036d29c	137
837fb0818d9655d1578348c925a69aed	137
3a63d4bc1a25eb5d75a4b3bd1646e1e6	137
3506c694b4b89c0fd7c9bb18e2a4f39e	137
2d177cd1fe8eaad7304768802887eb5f	137
10923aaa4c1fd3e0cc1404c2701efeef	137
946e8389e2269f07525694e49d0823f2	137
037914829e64d4003601519f5b774e24	137
b58582d93eb8052ecec111eef4740d14	137
028d0b02df774cacd9adebcc99e432a9	137
90b496926ba4c1c0f07cac2c3ed9343c	136
4211baffd880545983a8712d10ef3d79	137
bd99156cd5e849a40736d7877ee2c90e	137
7d8fb5131c9afd5b2bcaaa02715443f0	137
14cbe4860a485162892f12203813cf99	137
55355d7c4cd7fc7dd908b2e0da6f4ba0	137
aedf051672f5341947122a3fb2225029	137
2deb916dc9786e520bd5cc01b0ee57d3	137
782c6fc9cf6b6096f661d9da051f4fbb	137
ea8da351c6f9438980ba88e5d3327f03	138
7188f375820c8eacdfab34786f991abb	137
858562b410954193f21cd8673ab32abb	137
0475706246942334342831ccc9765f26	137
d75de74cfe20e08891301e43426aa6a4	137
b3935f8e76c5fcefd5a53a146c31d434	137
a2a8141480301fa80a97bec47390c85c	137
a13bdcc683f1a88ea0f16b37b4062027	137
b4d9eb690ee47b3a356d68bbc5197aee	137
58c10641de593e5b034041d2ab05a36c	137
a4450adaec35fb46790fd77e757648b4	137
c4058cf6b01a0e776e23907a517000c8	137
f1c0d963acc0edd848150323203b8cf7	137
0d3a4deb045f4c32403f1eb77bccda43	137
36276907d8040b21652b7acd069a288a	137
9689046b8bba5567a81c828d63a3cb16	137
edb2db6a186a8bcbd36e69bb47c5ffad	137
568af7c759de4c190c93f9e16f23e617	137
74bb001ac6f14a6b3359e68a6b58d31e	137
d59415aecb3a48755521b01c2dcd7ee2	137
7690d187414bc98461a467f943bc97d7	137
19167b85ee24361494a64435f8764101	137
105ed4697a454b4e0bf2fc83c7d32016	137
0e88b56443645222126e2f6cdf9cda10	137
e8b7d7d1cd50c1fe4105917dd0c2afa9	137
debbc99164b7ac4ecdd84f01cd641406	137
b245ab841a1c2b1ab388c617721c984b	137
ea64aaf98b5d783ff7d607bfef945c1d	137
b40032ba12cbd6434a0858589f6dfb48	137
a67761ace2f39ce094219f0a760b873f	137
ccee0eb4e75c417deacf458a121edec8	137
084f10bf594207bf0c5ea03dba76e86d	137
3f90ac6d0ccb702da6fcbbe462363920	135
71d8f3fadb28f515e475d6f3201c97b1	137
49b9f39c6a87ace8d3c238f2fd728061	137
9e9ed3e7b45b7b3c1c75f2b326becd38	137
c4d429f27ddafe7583f76b8d3556b324	137
76736f1af9a9da15a7258e48daad2099	137
c46199ca103c74a323d5120487aac396	137
2417767e68b8dc79175e6a15ab0f9b9b	137
d47d162f81bce461bbef2ba0c5b18d1f	137
daec76fc1ad44ec62587e75c6a18048b	137
212b34f6361a7b5685dfe66b837d9586	137
5e3d3480a8a1414931bc35cf80454044	137
b2e6cb6b3ce25969e83aa27be436d3cf	137
6167684a4c7e8d2eb1bfd26433f5e703	137
dfd9ca8e44cc0baedbd240bf91743d14	137
b635cf111ec194e5b9bb971325d12f0f	137
40aa57fbb0617b2fce9aeaf36111d357	137
6b67406141e80ce528cb9f3335563b0e	137
02ad3c62f0600ef8320dd6ca1ca3c05d	137
f7306744a236d03b817b5671e521729a	137
4d4e7ee0d5977aa3f7cc588d20d3c5e5	137
3472f3a18e632d4b78dd4d6bbbbce0bd	137
7ba99a6c32d205817cff4da213e3383a	137
278816dcd3283dea9af78e15bf13892f	137
8ec4ffff270a27488057d0de2fad04f4	137
20cfd1330926e5842c68eb51eea4cbdb	137
97e23a468915152300069057c7530d4e	137
ed615cb08b7da0f2f850b486a8b5f677	137
fba66625bd3ca8a51d96a7dee61da3a4	137
e9e57eaed7b55a0cec192909eb20481f	137
97a71a46eda471488d0249ace88f6d4f	137
25667fc52055aae0acba9a328e0a8224	137
02bb4dca8b1a6874479e7c9f5e487ac5	137
8e20a45c929f43192c4ab4adeddf22a1	137
401b582fd4a3b6707c3a06cbf4d67081	137
cbd227ed60eda3ce27f4979c34eb8cb0	137
0ecb9ad9548b2d4823e2a6241c6362d3	137
0d46e40084516b6af3c521dbc01184e6	137
51010a6036786ab9ca8d3f2a8e414671	137
269d86df129f77bbeae3ca156e24d01a	137
6527ba562e4164dbc112dc58aca8f866	137
3c3055e1fe8644f54c2bc0d77f6edbbe	137
8ccf025dd0f1f7e2e2125274568eae2f	137
8597a4369851b1bf2b80639c11b8ba21	137
9261154cd573f0f23d7d20fb975f011a	137
95296a9ab232f42dfd65e607966ca931	137
cab80654793cd2f32ecdba9b2bb323c6	137
612e2d5c8dd93be486eca4ba2c836e58	137
917b8e4d56a2396cb17d5bd6c9aebe8f	137
88363ea5f3cf98fa16d876ea26af1365	137
9f831601a8ca5dfe451a430e7fa663cd	137
ed0f79f3deef2b9c5308bb81afeeb895	137
f5063384bbf65ed6ad87edf0a1d147a6	137
832ef46aa9d322d226f053ac50d13916	137
72e75058f4acd26eaee2d583a6bcf35d	137
c13e00a55833b0ea4bd61db4b1c1a9e3	137
7a6d6a8e978e2e85142857c87c634633	137
6a53ceee16fe9adfe5f25ebb51c8c3ae	137
7e9c9797f309128f646d274aadf9a6f5	137
7cf442916e33222860e545fc38a66ddd	137
e98c29e8a2ef5afff34ff74181fd93fb	137
4f3f9bba31c4a548038e82051b67654b	137
4b2a3f2ba31fed00d51ffc3db2d97b38	137
46c2eed98bd4d0d89b53f4504391b4a8	137
541c96eb444088783d280a16e130f8db	137
045be31ed01b6effbbe5ab7e466381ba	137
8260985914a70e009a858d989dd98a56	137
2ca7f5b5d4a0c997dbf2ffe2f846e56c	137
da844110baa5f43425f238bacad29c16	137
7d5c51222e6404683ccafa08cc39c34c	137
742831b1fba7d58ca8753aadf112ff0b	137
79892fd7eb27e8730b42ecb6f716d7c4	137
a7212de5a5052eb0a6236d32d028355f	137
88e4865abb9dbef10388bf6aaa333a47	137
c2cffdae1051ec8bd7e50867248a3300	137
d5bd78b9b29110f7ad65c1eb772d6a3c	137
b75f6555a522967b320e41b0e19ca11f	137
474763bb921de2f5d844ca7670e7517e	137
a9d5b704d68afb6cc479fe89810de7a2	137
002aefb8c3659b791c11e87af666398a	137
31be8a355ab6877a67adbbed40d9ab71	137
a0a31d0a84d1ea8466a897d8d14c4695	137
503af212a1a9e9b6d87d74993a4e10dc	137
e954a948ec635d6f01615d8530c22cd3	137
509bcb47e707eb9d90aed73259fe0131	137
e406a10fd6431b13bb78eac0ec1151de	137
0b35f5a68039948b57ff1d55e1250519	137
a798fdd17f566bd761d381640331721b	137
a1df2b1bc44bd130699a8de4adb5de6a	137
daf51d5eb3e6ed7c819cfa50c553d18e	137
d21d6f7a58cdddeb4cef2b02d886e863	137
4f1346cdaaf14e42f006ab749a597b9e	137
956694c89d8fb17b27a101d4182550cc	137
92931aea314ef7a56b8d488645a250d0	137
b16a6516df0dddc329d5089d08e03997	137
6dc8aafd39afdd47ba2cee51f4f09cff	137
ba09a41b4160c38d8e4055cd642da95a	137
f910904bad3d9c9cae2546c6c5021731	137
ef82a31f2af0a3de17747639303daddc	137
15fb2ad77d4c5b5408f496957e1e5e9e	137
552b9896395af9bc2a0e9010609094a4	137
f8b3a3b312c3f1db4f3b905aaf6592ed	137
512618007ad286ab0c798850c10df0ad	137
d18d420d4b2030a01c4dfd2317cdd77f	137
ff0fb4ff2aea90d62eb94b5c087085d9	137
86827da26e0bb1ed1f8010b5931b049f	137
530f0f0da1e1bd7e524b53f3fdbdc203	137
3f9659523dbe9ae0c024e2af5a08cd09	137
b307cf2a14942382963b7bc6291199c0	137
f0e8e5df565e2920c13baa393d663e63	137
d8449a59faff2c245387f216a319c834	137
2f606d39c51490386a9d9bd6624586a0	137
11270bde356e028c07c7e8cc0bc5b631	137
af8df32b2c344ddf5444ac0bdd26703f	137
54ffe39d77e259072be87f406a63d251	137
e34f2a21dabcd1423bbe3bb0e24df0e2	137
4dc2c7522f932747cfffba945e786afc	137
7edc0f63d976bb3a1c3d13245313b217	137
907d9ba34634c56441ae35f07b303049	137
4ac84dbb888bbe617120b318e0e2cde3	137
90cb34640fbf1441bd92454159016616	137
3c557f2aa714ebf1359355c64900a06d	137
e796050a3037b88ba58a0910acd16df7	137
2ff5aec31213f20f2c8a8312ff54e2ed	137
c0fe825365f8ff0290ea2f392b62e9c8	137
40364951de7e6ecb7f53c5e6bc647299	137
85c070a04e1e5a40c43d474b4bead006	137
e5cde07366350e6828b615edec1ab591	137
59992abbf590089a1298e040bfa58bd7	137
ed5e2dce96671add3a2170673ae01318	137
6d618ecd595305a96c0f978790fc5245	137
16ac19d4e6b2e33ebf5a889c93b97855	137
77de2a67ad61a5641711306f35870ee8	137
f4a1bf696c37fd16a854bad8564d890b	137
ccee2e5f5aebd1db2efb8e4c90401c62	137
b9df88f4954e4787b6de7fda21b9f586	137
9387dace323a3c51860d4590fd5047bc	137
90679d28ef653a3beb8ad8f03c94d699	137
05f30d5708f3b6eb245d13af3edb8ff3	137
032f041e7ddd425c8eebc51eda434695	137
6d98407e6cac308b7eedfe2445d512f9	137
09a5062a044f8f6ec52e2de2e24d80f1	137
7eab8bccd542131436e7772b3d1799c2	137
94a47db4d25987f1d58382bd30e3759e	137
0fcf0d4556f11411513f748863729efa	137
823cec66960b257636265b0164e46e03	137
d62d760d9378f86a81c66da3156dbd69	137
1e33f52d7c54c63bc7222dbc2960cac9	137
84f6d6755e52adc99d591448709baf39	137
21d5ff561d4634a8cf3c1358e7aeebf2	137
7ebe484ed684c9f49aed89da24bccb22	137
300b36bce10560b54a69f95db9232fe1	137
e9b22d7d1691f7a8e5ad2c74c601cc8b	137
0f46e957b1dd56c0e7d6cfb600b88887	137
33c3aee7de8a13e7884b54a3efb22ea5	137
4fd683380e2255dfd8af09eea32fa68d	137
8f52041eb92a0fc1b4bb8f9cca5eda2e	137
72922a5d03082113ee13ae5649ac82bb	137
b73a29ee74c0c9edc63d29f28cfccef5	137
bd0aa2fc3495d196fc938864523ff667	137
64aa8ba607d7bcf161090ff00fd99145	137
96bee40cb4ea896db15f064c7cf16ffd	137
7089a7e60e626c7cbd892fe03d71d8d4	137
5ca44d2475da99aff67b1e687f004aec	137
421a7e1f49c86859203facd683cfd1c3	137
2370f14bfe525f9e78932cfe6d3c5efb	137
75f92f09c25e5242eadf2a8186f6d6d6	137
fa08e7222f0dfebbbd8d9629aec1a3ec	137
b5b979b5155af5f9bbf6714faa0b8f19	137
48535cbd73dd89eb477cbe8583c5ae0d	137
291d21fef332240635157fef56d012d5	137
fd70cb6b3eb57be55b0eae41d1380878	137
b36d4a6202c113724d615885e6887986	137
fe58f9c88708d97a9b5bcf7615aff63e	137
723921860612a4cad50dfeb1fcdadd20	137
8840bdb84d739bf0e31d9fcd91b4dcbf	137
5faecd09d1be27df33b44ae471bfd12a	137
d8a3bb1861432ecc3b0d83dae3487069	137
ff32821bc11f2e2e93066b57a06f81ac	137
a90f374418fc1277eb9d5fecad6b92da	137
67db976e300a607505c917b4fafe81b8	137
403b85cef9df96b803dfd011bbc84ae7	137
7a6cb667850b3b4360e5e0cd61526816	137
e34082c364a2d70d653cd791ba409e74	137
8addbe9698cf21983259b9d7409d6fd0	137
946943c785c40083f1fc01bf608bbc5f	137
6701b5eeaebf8a1c7f4549f70706510e	137
768e71a562673a93f0c0c01d2d7ae8ea	137
d5307d03bab5b92a8831c8f76ef9ad09	137
de405d6185a5382863edc5b8c4233bc6	137
049029effbd8bbc1320fae4dc837975a	137
cbb898ff4c2aa19e5982fef0d3b7c521	137
f59cd32c2a42fea6d9b6d36016b69d70	137
b0a4dd192894bde8d85ec54ed6f03f3a	137
46e4f15410811757502b22a1a2e98083	137
e0ddbc664e40ea356f37b37093f1d963	134
58a6e6992c5c0a439a1ca10f1eb200ec	137
dc8a776f94c1badde564359ea701813f	137
d8e38b8d362d93290656a53131203c4d	137
932069133df5889b791374f897a347f8	137
5e95fa6fbdf84469071911645e8fde48	137
86f847b81c37f89098e203e126b48950	137
38461edb514553b595b454cd9436e3ed	137
ecba992386a48af10cc1b00eef24144d	137
4c95ac62fea0d6b5bc151dd2b600aaae	137
e958f9b073b0566a457f559ecbbd7359	137
05aa87b7e1823b671cd4c3ba9a8dad9c	137
783d1eaf2434000ac30a36e77a477ee9	137
c6c94c41b161ac7cb60ac3d34064364e	137
56542041a2abb064cca890bd676f2ae3	137
0305158e7a160e5991056b263c0bffae	137
03eb00044b8a4c0420fc526bcaa2d123	137
a9d6461c59b87db2fcef8c5bb3123e23	137
376a6670690030937faebbf2f38d7839	137
7a80b9cddecd497d4db2aecc2155a078	137
71eb88d9033d5525550e7d99c6123bfb	137
d8a0ce0a4338f331d14ada3542ac8521	137
8feeb3fe07efd722cc3a61eabea45520	137
de96359a91701f72d7c863a1b2ef9a2f	137
f800f0cf73d4ba46df077a39447f181f	137
6c3953ec86c5650e6e11990cc14c5ab2	137
30ddb308124bcd2a3384d93803c58a17	137
e5066131f8dadb881440cb19d652111f	137
730fe77f51c21b55c6e2a63100288cea	137
f5c06560aa83e71d0337ca0e755a708d	137
e7c88fde37b7bc6992ad828e6585fee7	137
e92169c1551008bae21ff1475b3da9d3	137
078bd67df6151dd90118db8b3976e139	137
2c795c5e34eeff230b266fcc04278479	137
54304e39e17fa12c60f7c6513d8f9b0a	137
24f9c347a797f94ec7262a816c66da08	137
8b870a6605c1571cdee6a06153738cd6	137
c8ad6d9fae201a17ad46711b5867f55d	137
3148c3c2e98f74c5b33ce592bdb0df49	137
ff1bb585d8c2be3242db819754b9c52e	137
5c9de8d72b8fd2e368be8717d90e904d	137
3b37afabb23c3fdc2207bfc87edb2e32	137
804d1d53536536a289c0c77171bf4511	137
4546593baeba07e66e5026bb23857851	137
5cae3f5ac0da26a2b6ca2c84adbf27e1	137
5d5fb48de48e49fe3ce09829d9596ad9	137
